issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role,created_dt,messageClean,wordCount
1006725.0,1071760.0,6,1,4osr,2022-05-30 06:36:58+00:00,0.0,waiting your kind feedback.,others,2022-05-30 06:36:58+00:00,waiting your kind feedback,4
1006725.0,1071769.0,7,1,adyzcz0uygr,2022-05-30 06:41:37+00:00,0.0,dear we made reset ph_technical export,reporter,2022-05-30 06:41:37+00:00,dear we made reset ph technical export,7
1006725.0,1071769.0,7,2,adyzcz0uygr,2022-05-30 06:41:37+00:00,0.0,but batch remained on failed batches,reporter,2022-05-30 06:41:37+00:00,but batch remained on failed batches,6
1006725.0,1071781.0,8,1,4osr,2022-05-30 06:55:40+00:00,0.0,is there any error when click on export?,others,2022-05-30 06:55:40+00:00,is there any error when click on export,8
1006725.0,1071781.0,8,2,4osr,2022-05-30 06:55:40+00:00,0.0,the error on this batch is related to ph_technical so please to check this error with  ph_user .,others,2022-05-30 06:55:40+00:00,the error on this batch is related to ph technical so please to check this error with ph user,19
1006725.0,1071794.0,10,1,adyzcz0uygr,2022-05-30 07:05:25+00:00,0.0,there is no error,reporter,2022-05-30 07:05:25+00:00,there is no error,4
1006725.0,1071794.0,10,2,adyzcz0uygr,2022-05-30 07:05:25+00:00,0.0,"but usually when we press reset then export , ph_items move to ph_technical store ph_technical ph_technical journal entry is made",reporter,2022-05-30 07:05:25+00:00,but usually when we press reset then export ph items move to ph technical store ph technical ph technical journal entry is made,23
1006725.0,1071794.0,10,3,adyzcz0uygr,2022-05-30 07:05:25+00:00,0.0,"or we press export , and made ph_technical manually ,",reporter,2022-05-30 07:05:25+00:00,or we press export and made ph technical manually,9
1006725.0,1071794.0,10,4,adyzcz0uygr,2022-05-30 07:05:25+00:00,0.0,"at all cases if we press export , ph_items move to ph_technical store",reporter,2022-05-30 07:05:25+00:00,at all cases if we press export ph items move to ph technical store,14
1006725.0,1071794.0,10,5,adyzcz0uygr,2022-05-30 07:05:25+00:00,0.0,"now , no error is shown, but its not working",reporter,2022-05-30 07:05:25+00:00,now no error is shown but its not working,9
1006725.0,1071799.0,11,1,adyzcz0uygr,2022-05-30 07:11:12+00:00,0.0,dear  ph_user ,reporter,2022-05-30 07:11:12+00:00,dear ph user,3
1006725.0,1071799.0,11,2,adyzcz0uygr,2022-05-30 07:11:12+00:00,0.0,"no error code appear, but its assumed when u press export to move ph_items to ph_technical store and entry is either made auto or manual on the banking system",reporter,2022-05-30 07:11:12+00:00,no error code appear but its assumed when u press export to move ph items to ph technical store and entry is either made auto or manual on the banking system,31
1006725.0,1071799.0,11,3,adyzcz0uygr,2022-05-30 07:11:12+00:00,0.0,"now , if you press it , the ph_item remain at failed batches.",reporter,2022-05-30 07:11:12+00:00,now if you press it the ph item remain at failed batches,12
1006725.0,1071806.0,12,0,4lsk,2022-05-30 07:25:00+00:00,0.0,"greetings ph_user ,",assignee,2022-05-30 07:25:00+00:00,greetings ph user,3
1006725.0,1071806.0,12,1,4lsk,2022-05-30 07:25:00+00:00,0.0,please join the below session:,assignee,2022-05-30 07:25:00+00:00,please join the below session,5
1006725.0,1071821.0,13,1,4lsk,2022-05-30 08:38:10+00:00,0.0,"as agreed with ph_user , this issue will be checked internally as the error code is related to the ph_technical, and we are waiting for your feedback.",assignee,2022-05-30 08:38:10+00:00,as agreed with ph user this issue will be checked internally as the error code is related to the ph technical and we are waiting for your feedback,28
1006725.0,1071874.0,14,0,adyzcz0uygr,2022-05-30 11:10:03+00:00,0.0,greetings ph_user,reporter,2022-05-30 11:10:03+00:00,greetings ph user,3
1006725.0,1071874.0,14,1,adyzcz0uygr,2022-05-30 11:10:03+00:00,0.0,dear  ph_user  and  ph_user ,reporter,2022-05-30 11:10:03+00:00,dear ph user and ph user,6
1006725.0,1071874.0,14,2,adyzcz0uygr,2022-05-30 11:10:03+00:00,0.0,as per ph_technical  ph_user  below email appreciate your help to ammend commission suffix for ph_items mentioned for customer number ph_technical and status is charges on batch level,reporter,2022-05-30 11:10:03+00:00,as per ph technical ph user below email appreciate your help to ammend commission suffix for ph items mentioned for customer number ph technical and status is charges on batch level,31
1006725.0,1071874.0,14,3,adyzcz0uygr,2022-05-30 11:10:03+00:00,0.0,from ph_technical to ph_technical so we can fix the failed batch,reporter,2022-05-30 11:10:03+00:00,from ph technical to ph technical so we can fix the failed batch,13
1006725.0,1071874.0,14,5,adyzcz0uygr,2022-05-30 11:10:03+00:00,0.0,below is mr.  ph_user  email,reporter,2022-05-30 11:10:03+00:00,below is mr ph user email,6
1006725.0,1071874.0,14,7,adyzcz0uygr,2022-05-30 11:10:03+00:00,0.0,the system prevent you from completing the transaction if the ph_technical not found.,reporter,2022-05-30 11:10:03+00:00,the system prevent you from completing the transaction if the ph technical not found,14
1006725.0,1071874.0,14,8,adyzcz0uygr,2022-05-30 11:10:03+00:00,0.0,kindly change the commission ph_technical then try,reporter,2022-05-30 11:10:03+00:00,kindly change the commission ph technical then try,8
1006725.0,1071877.0,15,0,4lsk,2022-05-30 11:18:17+00:00,0.0,"greetings ph_user ,",assignee,2022-05-30 11:18:17+00:00,greetings ph user,3
1006725.0,1071877.0,15,1,4lsk,2022-05-30 11:18:17+00:00,0.0,please join the below session:,assignee,2022-05-30 11:18:17+00:00,please join the below session,5
1006725.0,1071888.0,16,0,adyzcz0uygr,2022-05-30 12:02:57+00:00,0.0,dear  ph_user ,reporter,2022-05-30 12:02:57+00:00,dear ph user,3
1006725.0,1071888.0,16,1,adyzcz0uygr,2022-05-30 12:02:57+00:00,0.0,kindly note ph_items statuses is still charges on batch's level,reporter,2022-05-30 12:02:57+00:00,kindly note ph items statuses is still charges on batch s level,12
1006725.0,1071888.0,16,2,adyzcz0uygr,2022-05-30 12:02:57+00:00,0.0,and they disappeared from failed batchs,reporter,2022-05-30 12:02:57+00:00,and they disappeared from failed batchs,6
1006725.0,1071888.0,16,3,adyzcz0uygr,2022-05-30 12:02:57+00:00,0.0,please your help to the the soonest,reporter,2022-05-30 12:02:57+00:00,please your help to the the soonest,7
1006725.0,1071888.0,16,4,adyzcz0uygr,2022-05-30 12:02:57+00:00,0.0,as its end of the month,reporter,2022-05-30 12:02:57+00:00,as its end of the month,6
1006725.0,1071891.0,17,1,4lsk,2022-05-30 12:07:58+00:00,0.0,please note that the batch and the ph_items related to it have transferred to the ph_technical page.,assignee,2022-05-30 12:07:58+00:00,please note that the batch and the ph items related to it have transferred to the ph technical page,19
1006725.0,1071894.0,18,0,4osr,2022-05-30 12:09:05+00:00,0.0,"greetings ph_technical ph_user ,",others,2022-05-30 12:09:05+00:00,greetings ph technical ph user,5
1006725.0,1071895.0,19,0,adyzcz0uygr,2022-05-30 12:09:49+00:00,0.0,dear  ph_user ,reporter,2022-05-30 12:09:49+00:00,dear ph user,3
1006725.0,1071895.0,19,1,adyzcz0uygr,2022-05-30 12:09:49+00:00,0.0,"we did the repair , and made reset for them for failed batches integration",reporter,2022-05-30 12:09:49+00:00,we did the repair and made reset for them for failed batches integration,13
1006725.0,1071895.0,19,2,adyzcz0uygr,2022-05-30 12:09:49+00:00,0.0,but their status still the same,reporter,2022-05-30 12:09:49+00:00,but their status still the same,6
1006725.0,1071898.0,20,0,4osr,2022-05-30 12:12:29+00:00,0.0,"greetings ph_technical ph_user ,",others,2022-05-30 12:12:29+00:00,greetings ph technical ph user,5
1006725.0,1071917.0,21,0,adyzcz0uygr,2022-05-30 12:29:53+00:00,0.0,greetings ph_user ph_user ph_user,reporter,2022-05-30 12:29:53+00:00,greetings ph user ph user ph user,7
1006725.0,1071917.0,21,1,adyzcz0uygr,2022-05-30 12:29:53+00:00,0.0,we have a new batch on failed transaction,reporter,2022-05-30 12:29:53+00:00,we have a new batch on failed transaction,8
1006725.0,1071917.0,21,2,adyzcz0uygr,2022-05-30 12:29:53+00:00,0.0,"we do reset ph_technical export and with the same result , they remain on failed integration batches",reporter,2022-05-30 12:29:53+00:00,we do reset ph technical export and with the same result they remain on failed integration batches,17
1006725.0,1071917.0,21,3,adyzcz0uygr,2022-05-30 12:29:53+00:00,0.0,we need your help to examine this issue,reporter,2022-05-30 12:29:53+00:00,we need your help to examine this issue,8
1006725.0,1071929.0,22,1,4osr,2022-05-30 12:54:15+00:00,0.0,issue has been solved.,others,2022-05-30 12:54:15+00:00,issue has been solved,4
1006725.0,1071929.0,22,2,4osr,2022-05-30 12:54:15+00:00,0.0,please keep the failed batches under monitoring .,others,2022-05-30 12:54:15+00:00,please keep the failed batches under monitoring,7
1006725.0,1072269.0,23,1,4osr,2022-05-31 11:46:36+00:00,0.0,please let me know if you able to export failed batches.,others,2022-05-31 11:46:36+00:00,please let me know if you able to export failed batches,11
1006725.0,1072603.0,24,1,4osr,2022-06-02 05:34:12+00:00,0.0,please note that we will consider this ticket as closed and please don't hesitate to open a new ticket if the issue occurred again.,others,2022-06-02 05:34:12+00:00,please note that we will consider this ticket as closed and please don t hesitate to open a new ticket if the issue occurred again,25
1006726.0,211720334.0,0,1,u6yx0uygs,2022-05-29 12:14:22+00:00,0.0,our client support is testing the ph_name in ph_technical edge browser it compatibility mode.,reporter,2022-05-29 12:14:22+00:00,our client support is testing the ph name in ph technical edge browser it compatibility mode,16
1006726.0,211720334.0,0,2,u6yx0uygs,2022-05-29 12:14:22+00:00,0.0,sites added in edge ie mode.,reporter,2022-05-29 12:14:22+00:00,sites added in edge ie mode,6
1006726.0,211720334.0,0,3,u6yx0uygs,2022-05-29 12:14:22+00:00,0.0,"after entering the credentials when user clicks on login button, login page relaunch in new ph_technical window even though we made edge as default browser.",reporter,2022-05-29 12:14:22+00:00,after entering the credentials when user clicks on login button login page relaunch in new ph technical window even though we made edge as default browser,26
1006726.0,211720334.0,0,4,u6yx0uygs,2022-05-29 12:14:22+00:00,0.0,we need ph_name technical support for further troubleshooting.,reporter,2022-05-29 12:14:22+00:00,we need ph name technical support for further troubleshooting,9
1006726.0,211720334.0,0,5,u6yx0uygs,2022-05-29 12:14:22+00:00,0.0,screenshot is attached.,reporter,2022-05-29 12:14:22+00:00,screenshot is attached,3
1006726.0,1071663.0,1,2,z2w_x,2022-05-29 12:14:34+00:00,1.0,investigation and simulation: .,others,2022-05-29 12:14:34+00:00,investigation and simulation,3
1006726.0,1071663.0,1,3,z2w_x,2022-05-29 12:14:34+00:00,1.0,development agile related issue : .,others,2022-05-29 12:14:34+00:00,development agile related issue,4
1006726.0,1071663.0,1,4,z2w_x,2022-05-29 12:14:34+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others,2022-05-29 12:14:34+00:00,solution did we resolve the problem and its symptoms,9
1006726.0,1071663.0,1,5,z2w_x,2022-05-29 12:14:34+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-05-29 12:14:34+00:00,did we understand and resolve the root cause of the problem,11
1006726.0,1071663.0,1,6,z2w_x,2022-05-29 12:14:34+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-05-29 12:14:34+00:00,will this problem appear at this customer or other customer site,11
1006726.0,1071664.0,2,0,4ggo,2022-05-29 12:14:38+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-05-29 12:14:38+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1006726.0,1071667.0,3,1,4shl,2022-05-29 12:25:43+00:00,0.0,please note that your ticket has been assigned.,assignee,2022-05-29 12:25:43+00:00,please note that your ticket has been assigned,8
1006726.0,1071678.0,4,1,4shl,2022-05-29 13:13:56+00:00,0.0,please note that the current ph_name release is not compatible with edge.,assignee,2022-05-29 13:13:56+00:00,please note that the current ph name release is not compatible with edge,13
1006726.0,1071734.0,5,1,u6yx0uygs,2022-05-30 05:53:08+00:00,0.0,below feedback was shared with client support team.,reporter,2022-05-30 05:53:08+00:00,below feedback was shared with client support team,8
1006726.0,1071734.0,5,2,u6yx0uygs,2022-05-30 05:53:08+00:00,0.0,"keep the ticket till tomorrow noon and if no response from us, pls.",reporter,2022-05-30 05:53:08+00:00,keep the ticket till tomorrow noon and if no response from us pls,13
1006781.0,211720381.0,0,1,t.y__z0ygq,2022-05-31 12:11:24+00:00,0.0,please we need to delete user but the attached error appears,reporter,2022-05-31 12:11:24+00:00,please we need to delete user but the attached error appears,11
1006781.0,1072281.0,1,1,z2w_x,2022-05-31 12:11:42+00:00,1.0,2 users not deleted from application,others,2022-05-31 12:11:42+00:00,users not deleted from application,5
1006781.0,1072281.0,1,2,z2w_x,2022-05-31 12:11:42+00:00,1.0,investigation and simulation:,others,2022-05-31 12:11:42+00:00,investigation and simulation,3
1006781.0,1072281.0,1,5,z2w_x,2022-05-31 12:11:42+00:00,1.0,related issue : n/a,others,2022-05-31 12:11:42+00:00,related issue n a,4
1006781.0,1072281.0,1,7,z2w_x,2022-05-31 12:11:42+00:00,1.0,delete the users from db!,others,2022-05-31 12:11:42+00:00,delete the users from db,5
1006781.0,1072281.0,1,8,z2w_x,2022-05-31 12:11:42+00:00,1.0,1- did we resolve the problem and its symptoms?,others,2022-05-31 12:11:42+00:00,did we resolve the problem and its symptoms,8
1006781.0,1072281.0,1,10,z2w_x,2022-05-31 12:11:42+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-05-31 12:11:42+00:00,did we understand and resolve the root cause of the problem,11
1006781.0,1072281.0,1,12,z2w_x,2022-05-31 12:11:42+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-05-31 12:11:42+00:00,will this problem appear at this customer or other customer site,11
1006781.0,1072282.0,2,0,4ggo,2022-05-31 12:11:46+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-05-31 12:11:46+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1006781.0,1072283.0,3,1,4khg,2022-05-31 12:12:56+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee,2022-05-31 12:12:56+00:00,kindly be informed that your ticket has been assigned,9
1006781.0,1072283.0,3,3,4khg,2022-05-31 12:12:56+00:00,0.0,ph_name team.,assignee,2022-05-31 12:12:56+00:00,ph name team,3
1006781.0,1072284.0,4,1,4khg,2022-05-31 12:18:49+00:00,1.0,"as per ph_user advice, kindly be informed that this ticket will be assigned to you.",others,2022-05-31 12:18:49+00:00,as per ph user advice kindly be informed that this ticket will be assigned to you,16
1006781.0,1072284.0,4,3,4khg,2022-05-31 12:18:49+00:00,1.0, ph_user  ph_name,others,2022-05-31 12:18:49+00:00,ph user ph name,4
1006781.0,1072289.0,5,1,4kpq,2022-05-31 12:27:32+00:00,0.0,"please to contact ph_technical side, and get back to us!",assignee,2022-05-31 12:27:32+00:00,please to contact ph technical side and get back to us,11
1006781.0,1072544.0,6,1,t.y__z0ygq,2022-06-01 12:54:34+00:00,0.0,please note that we facing the same issue with user : ph_name,reporter,2022-06-01 12:54:34+00:00,please note that we facing the same issue with user ph name,12
1006781.0,1072824.0,7,1,4kpq,2022-06-05 05:23:41+00:00,0.0,please note that we cannot do anything until you contact ph_technical side formally to connect us to db!,assignee,2022-06-05 05:23:41+00:00,please note that we cannot do anything until you contact ph technical side formally to connect us to db,19
1006781.0,1073119.0,8,1,4kpq,2022-06-06 05:39:50+00:00,0.0,"issue solved, this ticket will be closed!",assignee,2022-06-06 05:39:50+00:00,issue solved this ticket will be closed,7
1006784.0,211720384.0,0,1,t.yfz_xygs,2022-05-31 14:59:27+00:00,0.0,"kindly note that we a have a success trx on ph_technical, outward direction, but don't appear on transaction summary report.",reporter,2022-05-31 14:59:27+00:00,kindly note that we a have a success trx on ph technical outward direction but don t appear on transaction summary report,22
1006784.0,211720384.0,0,3,t.yfz_xygs,2022-05-31 14:59:27+00:00,0.0,"ph_technical, and we can connect to check case.",reporter,2022-05-31 14:59:27+00:00,ph technical and we can connect to check case,9
1006784.0,1072319.0,1,1,z2w_x,2022-05-31 14:59:40+00:00,1.0,"we have a success trx on ph_technical, outward direction, but don't appear on the transaction summary report.",others,2022-05-31 14:59:40+00:00,we have a success trx on ph technical outward direction but don t appear on the transaction summary report,19
1006784.0,1072319.0,1,2,z2w_x,2022-05-31 14:59:40+00:00,1.0,investigation and simulation: development agile,others,2022-05-31 14:59:40+00:00,investigation and simulation development agile,5
1006784.0,1072319.0,1,6,z2w_x,2022-05-31 14:59:40+00:00,1.0,deployed a new release (ph_name),others,2022-05-31 14:59:40+00:00,deployed a new release ph name,6
1006784.0,1072319.0,1,7,z2w_x,2022-05-31 14:59:40+00:00,1.0,1- did we resolve the problem and its symptoms?,others,2022-05-31 14:59:40+00:00,did we resolve the problem and its symptoms,8
1006784.0,1072319.0,1,9,z2w_x,2022-05-31 14:59:40+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-05-31 14:59:40+00:00,did we understand and resolve the root cause of the problem,11
1006784.0,1072319.0,1,11,z2w_x,2022-05-31 14:59:40+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-05-31 14:59:40+00:00,will this problem appear at this customer or other customer site,11
1006784.0,1072320.0,2,0,4ggo,2022-05-31 14:59:45+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-05-31 14:59:45+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1006784.0,1072321.0,3,1,4hgos,2022-05-31 15:01:01+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee,2022-05-31 15:01:01+00:00,kindly be informed that your ticket has been assigned,9
1006784.0,1072321.0,3,3,4hgos,2022-05-31 15:01:01+00:00,0.0,ph_name team,assignee,2022-05-31 15:01:01+00:00,ph name team,3
1006784.0,1072324.0,6,1,4hgos,2022-05-31 15:03:55+00:00,1.0,"as per the call with ph_user , kindly be informed that this ticket has been assigned to you.",others,2022-05-31 15:03:55+00:00,as per the call with ph user kindly be informed that this ticket has been assigned to you,18
1006784.0,1072325.0,7,1,4sgg,2022-05-31 15:09:32+00:00,0.0,kindly note that we will check this issue and get back to you,assignee,2022-05-31 15:09:32+00:00,kindly note that we will check this issue and get back to you,13
1006784.0,1073079.0,8,1,4sgg,2022-06-05 13:59:08+00:00,0.0,"kindly please, join our zoom meeting at below url:",assignee,2022-06-05 13:59:08+00:00,kindly please join our zoom meeting at below url,9
1006784.0,1073080.0,9,1,4sgg,2022-06-05 13:59:20+00:00,0.0,"kindly please, join our zoom meeting at below url:",assignee,2022-06-05 13:59:20+00:00,kindly please join our zoom meeting at below url,9
1006784.0,1073196.0,10,1,t.yfz_xygs,2022-06-06 07:11:23+00:00,0.0,please re arrange this call.,reporter,2022-06-06 07:11:23+00:00,please re arrange this call,5
1006784.0,1073475.0,11,1,4sgg,2022-06-07 09:07:10+00:00,0.0,"kindly please, join our zoom meeting at below url:",assignee,2022-06-07 09:07:10+00:00,kindly please join our zoom meeting at below url,9
1006784.0,1073829.0,12,1,4sgg,2022-06-09 01:53:04+00:00,0.0,let me know when we can call you in a zoom meeting to talk about the details of this issue.,assignee,2022-06-09 01:53:04+00:00,let me know when we can call you in a zoom meeting to talk about the details of this issue,20
1006784.0,1074108.0,13,0,t.yfz_xygs,2022-06-10 23:58:47+00:00,0.0,lets have a meeting next week on monday to cover all issues that needs my attendance,reporter,2022-06-10 23:58:47+00:00,lets have a meeting next week on monday to cover all issues that needs my attendance,16
1006784.0,1074216.0,14,0,t.yfz_xygs,2022-06-12 07:52:51+00:00,0.0,i will send teams meeting over email.,reporter,2022-06-12 07:52:51+00:00,i will send teams meeting over email,7
1006784.0,1074216.0,14,1,t.yfz_xygs,2022-06-12 07:52:51+00:00,0.0,meeting will be tomorrow at 03:00pm,reporter,2022-06-12 07:52:51+00:00,meeting will be tomorrow at pm,6
1006784.0,1075103.0,15,1,4sgg,2022-06-16 00:37:06+00:00,0.0,"we couldn't talk about this ticket in the previous meeting, please arrange another time to connect and solve this issue",assignee,2022-06-16 00:37:06+00:00,we couldn t talk about this ticket in the previous meeting please arrange another time to connect and solve this issue,21
1006784.0,1075183.0,16,0,t.yfz_xygs,2022-06-16 07:10:42+00:00,0.0,lets have a call today noun,reporter,2022-06-16 07:10:42+00:00,lets have a call today noun,6
1006784.0,1075184.0,17,0,t.yfz_xygs,2022-06-16 07:11:36+00:00,0.0,find attached sample that have same behavior and has two record on ph_technical table,reporter,2022-06-16 07:11:36+00:00,find attached sample that have same behavior and has two record on ph technical table,15
1006784.0,1075684.0,18,1,4sgg,2022-06-20 01:11:08+00:00,0.0,"kindly note, i will check the sample and get back to you asap.",assignee,2022-06-20 01:11:08+00:00,kindly note i will check the sample and get back to you asap,13
1006784.0,1077081.0,19,0,t.yfz_xygs,2022-06-27 08:54:49+00:00,0.0,please keep the updates,reporter,2022-06-27 08:54:49+00:00,please keep the updates,4
1006784.0,1077821.0,20,1,4sgg,2022-06-29 13:35:44+00:00,0.0,"kindly note, we need to have a zoom meeting with you to get more details about this issue.",assignee,2022-06-29 13:35:44+00:00,kindly note we need to have a zoom meeting with you to get more details about this issue,18
1006784.0,1077821.0,20,2,4sgg,2022-06-29 13:35:44+00:00,0.0,please tell us what time you will be available.,assignee,2022-06-29 13:35:44+00:00,please tell us what time you will be available,9
1006784.0,1078967.0,21,1,4hgrl,2022-07-05 13:01:07+00:00,1.0,"kindly if there are any new updates for this ticket, please provide them",others,2022-07-05 13:01:07+00:00,kindly if there are any new updates for this ticket please provide them,13
1006784.0,1079620.0,22,1,4sgg,2022-07-13 02:32:12+00:00,0.0,"kindly note, we need to have a zoom meeting with you to get more details about this issue.",assignee,2022-07-13 02:32:12+00:00,kindly note we need to have a zoom meeting with you to get more details about this issue,18
1006784.0,1079620.0,22,2,4sgg,2022-07-13 02:32:12+00:00,0.0,please tell us what time you will be available.,assignee,2022-07-13 02:32:12+00:00,please tell us what time you will be available,9
1006784.0,1080995.0,23,0,t.yfz_xygs,2022-07-19 10:05:24+00:00,0.0,lets do this today at 3 pm,reporter,2022-07-19 10:05:24+00:00,lets do this today at pm,6
1006784.0,1081446.0,24,0,t.yfz_xygs,2022-07-21 13:48:43+00:00,0.0,"lets meet on sunday , please arrange call at 03:00pm",reporter,2022-07-21 13:48:43+00:00,lets meet on sunday please arrange call at pm,9
1006784.0,1082095.0,25,1,4hgor,2022-07-26 03:17:05+00:00,1.0,kindly if there is any update please provide it.,others,2022-07-26 03:17:05+00:00,kindly if there is any update please provide it,9
1006784.0,1082762.0,26,1,4sgg,2022-07-31 02:19:35+00:00,0.0,please arrange another time to connect and solve this issue,assignee,2022-07-31 02:19:35+00:00,please arrange another time to connect and solve this issue,10
1006784.0,1084166.0,27,0,t.yfz_xygs,2022-08-04 08:52:55+00:00,0.0,you can arrange meeting at 3:30 today,reporter,2022-08-04 08:52:55+00:00,you can arrange meeting at today,6
1006784.0,1086106.0,28,1,4hglq,2022-08-15 14:11:38+00:00,1.0,"kindly if there are any new updates for this ticket, please provide them",others,2022-08-15 14:11:38+00:00,kindly if there are any new updates for this ticket please provide them,13
1006784.0,1086143.0,29,1,4sgg,2022-08-16 00:20:50+00:00,0.0,can you call me when you are ready?,assignee,2022-08-16 00:20:50+00:00,can you call me when you are ready,8
1006784.0,1087450.0,30,1,4hgos,2022-08-23 04:38:02+00:00,1.0,kindly if there are any updates please provide them.,others,2022-08-23 04:38:02+00:00,kindly if there are any updates please provide them,9
1006784.0,1088752.0,31,1,4khg,2022-08-29 13:50:46+00:00,1.0,kindly any new updates so far?,others,2022-08-29 13:50:46+00:00,kindly any new updates so far,6
1006784.0,1088752.0,31,3,4khg,2022-08-29 13:50:46+00:00,1.0,ph_name  ph_user  ph_name,others,2022-08-29 13:50:46+00:00,ph name ph user ph name,6
1006784.0,1088805.0,32,1,4sgg,2022-08-30 03:00:02+00:00,0.0,can you call me when you are ready?,assignee,2022-08-30 03:00:02+00:00,can you call me when you are ready,8
1006784.0,1090881.0,33,0,4hglq,2022-09-08 12:10:53+00:00,1.0,greetings kindly if there is any update please provide it.,others,2022-09-08 12:10:53+00:00,greetings kindly if there is any update please provide it,10
1006784.0,1090881.0,33,1,4hglq,2022-09-08 12:10:53+00:00,1.0,"regards,  ph_user   ph_user  ph_user",others,2022-09-08 12:10:53+00:00,regards ph user ph user ph user,7
1006784.0,1091127.0,34,1,t.yfz_xygs,2022-09-11 10:42:42+00:00,0.0,what is needed from this call?,reporter,2022-09-11 10:42:42+00:00,what is needed from this call,6
1006784.0,1091127.0,34,2,t.yfz_xygs,2022-09-11 10:42:42+00:00,0.0,please call and arrange on this with  ph_user .,reporter,2022-09-11 10:42:42+00:00,please call and arrange on this with ph user,9
1006784.0,1092601.0,35,1,4sgg,2022-09-18 13:42:45+00:00,0.0,"kindly note, we connected ph_user whatsapp and he was busy and he not able to join us, please when he can, ask him to call me to discuss this ticket.",assignee,2022-09-18 13:42:45+00:00,kindly note we connected ph user whatsapp and he was busy and he not able to join us please when he can ask him to call me to discuss this ticket,31
1006784.0,1094278.0,36,1,4khg,2022-09-26 17:52:54+00:00,1.0,kindly any new updates so far?,others,2022-09-26 17:52:54+00:00,kindly any new updates so far,6
1006784.0,1094278.0,36,3,4khg,2022-09-26 17:52:54+00:00,1.0,ph_name  ph_user  ph_name,others,2022-09-26 17:52:54+00:00,ph name ph user ph name,6
1006784.0,1094443.0,37,0,t.yfz_xygs,2022-09-27 10:55:40+00:00,0.0,please arrange another call,reporter,2022-09-27 10:55:40+00:00,please arrange another call,4
1006784.0,1095459.0,38,1,4sgg,2022-10-03 00:47:48+00:00,0.0,"kindly note, you can call me when you are ready.",assignee,2022-10-03 00:47:48+00:00,kindly note you can call me when you are ready,10
1006784.0,1096066.0,39,1,4sgg,2022-10-05 01:56:50+00:00,0.0,is there any update on this ticket?,assignee,2022-10-05 01:56:50+00:00,is there any update on this ticket,7
1006784.0,1097056.0,40,1,4hgol,2022-10-10 11:28:34+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others,2022-10-10 11:28:34+00:00,kindly could you please post another reminder to the client to manage this ticket as well,16
1006784.0,1097056.0,40,2,4hgol,2022-10-10 11:28:34+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others,2022-10-10 11:28:34+00:00,regards ph user ph user ph user ph user,9
1006784.0,1097449.0,41,1,4sgg,2022-10-12 01:07:40+00:00,0.0,is there any update on this ticket?,assignee,2022-10-12 01:07:40+00:00,is there any update on this ticket,7
1006784.0,1098334.0,42,0,t.yfz_xygs,2022-10-17 07:09:36+00:00,0.0," ph_user   ph_user ,",reporter,2022-10-17 07:09:36+00:00,ph user ph user,4
1006784.0,1098334.0,42,1,t.yfz_xygs,2022-10-17 07:09:36+00:00,0.0,send zoom anytime.,reporter,2022-10-17 07:09:36+00:00,send zoom anytime,3
1006784.0,1099529.0,43,1,4sgg,2022-10-23 12:30:40+00:00,0.0,"kindly please, join our zoom meeting at below url:",assignee,2022-10-23 12:30:40+00:00,kindly please join our zoom meeting at below url,9
